"id","target","subassay","predictor","response","subpopulation","predicted"
"24","y51","A",237.9,4854,"sample",4218.69658416891
"24","y25","B",413.65,3832,"sample",4016.30022735639
"24","b54","B",212.4,3912,"sample",4248.06276965238
"24","k11","C",186.2,6498,"sample",4278.23508571774
"24","s19","C",205.95,7116,"sample",4255.49068715702
"24","g33","C",221,5904,"sample",4238.15887964619
"24","w49","C",410.8,7101,"sample",4019.58233043983
"24","c55","C",319.2,7606,"sample",4125.07027515691
"24","g7","D",292.3,3552,"sample",4156.04872180418
"24","f32","D",432.7,4001,"sample",3994.36195937756
"24","c55","D",355.8,3312,"sample",4082.92116187476
"24","h34","E",228.7,6594,"sample",4229.2914432453
"24","j36","E",397.9,7077,"sample",4034.43816544912
"24","k11","F",270.4,9203,"sample",4181.26909286645
"24","x24","F",208.7,9511,"sample",4252.32374558527
"24","g33","F",227.9,9860,"sample",4230.2127353389
"24","d56","F",249.9,6799,"sample",4204.87720276493
"24","f6","G",216.3,10866,"sample",4243.57147069608
"24","r18","G",257.15,9871,"sample",4196.52799316669
"24","w23","G",238.5,8948,"sample",4218.00561509871
"24","c29","G",296.5,10064,"sample",4151.21193831279
"24","p42","G",333.5,10255,"sample",4108.60217898383
"24","a53","G",277,10391,"sample",4173.66843309426
"24","q17","H",175.95,8671,"sample",4290.03914066698
"24","a27","H",194.3,6524,"sample",4268.90700327005
"24","h34","H",233.8,10168,"sample",4223.41820614861
"24","e57","H",352.4,9810,"sample",4086.83665327256
"24","x50","I",365.2,7634,"sample",4072.09597977497
"24","b2","J",360.3,11575,"sample",4077.73889384827
"24","t46","J",278.7,10207,"sample",4171.71068739536
"24","v48","J",265.8,11010,"sample",4186.56652240465
"24","a53","K",277.06,9573,"sample",4173.59933618724
"24","d56","K",249.9,8223,"sample",4204.87720276493
"25","e5","A",251,2025,"sample",4203.61042613623
"25","i35","A",380.25,2094,"sample",4054.76417226414
"25","r18","B",203.3,2496,"sample",4258.54246721707
"25","y25","B",413.65,2087,"sample",4016.30022735639
"25","f32","B",465.9,2858,"sample",3956.1283374932
"25","r44","B",397.55,2251,"sample",4034.84123074006
"25","g7","C",196.7,3685,"sample",4266.14312698926
"25","k11","C",186.2,2692,"sample",4278.23508571774
"25","o15","C",330.4,3244,"sample",4112.17218584653
"25","g33","C",221,2743,"sample",4238.15887964619
"25","e5","D",181.75,2140,"sample",4283.35977298839
"25","a27","D",202.4,2305,"sample",4259.57892082237
"25","n40","D",384.7,2155,"sample",4049.6394849935
"25","h8","E",212.01,5469,"sample",4248.51189954801
"25","m13","E",368.6,4773,"sample",4068.18048837718
"25","q43","E",335.5,5306,"sample",4106.29894874984
"25","v48","E",455.9,4622,"sample",3967.64448866319
"25","b54","E",281.6,6132,"sample",4168.37100355607
"25","v22","F",192.3,7000,"sample",4271.21023350405
"25","g33","F",227.9,7617,"sample",4230.2127353389
"25","r44","F",422.1,5946,"sample",4006.56907961775
"25","w49","F",403.83,6380,"sample",4027.60908780531
"25","y51","F",238,6983,"sample",4218.58142265721
"25","j10","G",483.9,3279,"sample",3935.39926538722
"25","p42","G",333.5,3744,"sample",4108.60217898383
"25","s45","G",196.8,3958,"sample",4266.02796547756
"25","x50","G",319.2,3448,"sample",4125.07027515691
"25","u21","H",245.5,3593,"sample",4209.94430927972
"25","e31","H",213.1,3852,"sample",4247.25663907048
"25","h34","H",233.8,4243,"sample",4223.41820614861
"25","y51","H",281.9,4083,"sample",4168.02551902097
"25","h8","I",335.3,6105,"sample",4106.52927177324
"25","a27","I",345,6286,"sample",4095.35860513835
"25","d56","I",373.8,5253,"sample",4062.19208976878
"25","z26","J",229.6,6726,"sample",4228.25498964
"25","x50","K",319.2,5061,"sample",4125.07027515691
"25","a53","K",277.06,4957,"sample",4173.59933618724
"26","i9","A",153.8,2285,"sample",4315.5474155085
"26","a27","A",399.5,2243,"sample",4032.59558126192
"26","q43","A",341.56,2579,"sample",4099.32016114082
"26","u47","A",216.9,2095,"sample",4242.88050162588
"26","y25","B",413.65,2325,"sample",4016.30022735639
"26","j36","B",496.2,2382,"sample",3921.23439944814
"26","r44","B",397.55,2292,"sample",4034.84123074006
"26","z52","B",372,2787,"sample",4064.26499697938
"26","k11","C",186.2,2687,"sample",4278.23508571774
"26","o15","C",330.4,2962,"sample",4112.17218584653
"26","s19","C",205.95,2724,"sample",4255.49068715702
"26","s45","C",232.07,2360,"sample",4225.41050030101
"26","w49","C",410.8,2821,"sample",4019.58233043983
"26","a53","C",421,3147,"sample",4007.83585624644
"26","a27","D",202.4,1870,"sample",4259.57892082237
"26","i35","D",368.5,1981,"sample",4068.29564988888
"26","z52","D",469.3,1832,"sample",3952.21284609541
"26","m13","E",368.6,3707,"sample",4068.18048837718
"26","o41","E",270.9,3725,"sample",4180.69328530795
"26","b54","E",281.6,4369,"sample",4168.37100355607
"26","p16","F",285.6,4927,"sample",4163.76454308807
"26","r44","F",422.1,4624,"sample",4006.56907961775
"26","w49","F",403.83,4848,"sample",4027.60908780531
"26","y51","F",238,5281,"sample",4218.58142265721
"26","f6","G",216.3,5426,"sample",4243.57147069608
"26","k37","G",410.55,4310,"sample",4019.87023421908
"26","e57","G",381.6,4047,"sample",4053.20949185619
"26","u21","H",245.5,4109,"sample",4209.94430927972
"26","e31","H",213.1,5017,"sample",4247.25663907048
"26","h34","H",233.8,5661,"sample",4223.41820614861
"26","l38","H",260.8,5264,"sample",4192.32459798964
"26","h8","I",335.3,4730,"sample",4106.52927177324
"26","l12","I",261.95,4462,"sample",4191.00024060509
"26","t20","I",153.1,5465,"sample",4316.3535460904
"26","x24","I",324.75,4008,"sample",4118.67881125757
"26","d30","I",289.2,4974,"sample",4159.61872866688
"26","p42","I",312.25,5193,"sample",4133.07400022006
"26","d56","I",373.8,4276,"sample",4062.19208976878
"26","z26","J",229.6,5725,"sample",4228.25498964
"26","t46","J",278.7,5310,"sample",4171.71068739536
"26","v48","J",265.8,5645,"sample",4186.56652240465
"26","e57","J",381.5,5447,"sample",4053.32465336789
"26","s19","K",205.8,5804,"sample",4255.66342942457
"27","i9","A",153.8,3109,"sample",4315.5474155085
"27","m13","A",279.1,3145,"sample",4171.25004134856
"27","u21","A",226.5,3356,"sample",4231.8249965027
"27","m39","A",212.15,3173,"sample",4248.35067343163
"27","q43","A",341.56,3768,"sample",4099.32016114082
"27","v22","B",163.8,2868,"sample",4304.03126433852
"27","f32","B",465.9,3772,"sample",3956.1283374932
"27","j36","B",496.2,3028,"sample",3921.23439944814
"27","n40","B",330.25,3443,"sample",4112.34492811408
"27","z52","B",372,3453,"sample",4064.26499697938
"27","g7","C",196.7,4210,"sample",4266.14312698926
"27","k11","C",186.2,2952,"sample",4278.23508571774
"27","w23","C",257.5,3526,"sample",4196.12492787574
"27","c29","C",237.9,3952,"sample",4218.69658416891
"27","g33","C",221,2991,"sample",4238.15887964619
"27","g7","D",292.3,2427,"sample",4156.04872180418
"27","c55","D",355.8,2662,"sample",4082.92116187476
"27","o15","E",412.5,4132,"sample",4017.62458474093
"27","s19","E",219.7,4558,"sample",4239.65597929829
"27","j36","E",397.9,4494,"sample",4034.43816544912
"27","q43","E",335.5,4074,"sample",4106.29894874984
"27","t46","E",254.4,4484,"sample",4199.69493473843
"27","d4","F",258.9,5590,"sample",4194.51266671194
"27","v22","F",192.3,6377,"sample",4271.21023350405
"27","r44","F",422.1,6086,"sample",4006.56907961775
"27","y51","F",238,6014,"sample",4218.58142265721
"27","j10","G",483.9,4113,"sample",3935.39926538722
"27","r18","G",257.15,5348,"sample",4196.52799316669
"27","w23","G",238.5,4751,"sample",4218.00561509871
"27","c29","G",296.5,5514,"sample",4151.21193831279
"27","l12","H",297.7,5941,"sample",4149.83000017239
"27","u21","H",245.5,5392,"sample",4209.94430927972
"27","a27","H",194.3,5882,"sample",4268.90700327005
"27","e31","H",213.1,5931,"sample",4247.25663907048
"27","e57","H",352.4,5580,"sample",4086.83665327256
"27","d4","I",169.15,7019,"sample",4297.87012346257
"27","h8","I",335.3,6067,"sample",4106.52927177324
"27","l12","I",261.95,5830,"sample",4191.00024060509
"27","t20","I",153.1,5663,"sample",4316.3535460904
"27","a27","I",345,6096,"sample",4095.35860513835
"27","b2","J",360.3,6622,"sample",4077.73889384827
"27","t20","J",155.6,5620,"sample",4313.47450829791
"27","t46","J",278.7,4897,"sample",4171.71068739536
"27","v48","J",265.8,5786,"sample",4186.56652240465
"27","z26","K",162.6,4168,"sample",4305.41320247892
"27","d56","K",249.9,4155,"sample",4204.87720276493
"28","i9","A",153.8,3934,"sample",4315.5474155085
"28","y51","A",237.9,4429,"sample",4218.69658416891
"28","e57","A",352.4,4484,"sample",4086.83665327256
"28","r18","B",203.3,6054,"sample",4258.54246721707
"28","r44","B",397.55,6219,"sample",4034.84123074006
"28","b54","B",212.4,5788,"sample",4248.06276965238
"28","g7","C",196.7,5516,"sample",4266.14312698926
"28","o15","C",330.4,5203,"sample",4112.17218584653
"28","w23","C",257.5,4454,"sample",4196.12492787574
"28","g33","C",221,3507,"sample",4238.15887964619
"28","o41","C",247.8,4657,"sample",4207.29559451062
"28","e5","D",181.75,1786,"sample",4283.35977298839
"28","a27","D",202.4,2203,"sample",4259.57892082237
"28","f32","D",432.7,3205,"sample",3994.36195937756
"28","i35","D",368.5,2695,"sample",4068.29564988888
"28","n40","D",384.7,2639,"sample",4049.6394849935
"28","u47","D",248,1888,"sample",4207.06527148722
"28","h8","E",212.01,5655,"sample",4248.51189954801
"28","m13","E",368.6,6504,"sample",4068.18048837718
"28","s19","E",219.7,6883,"sample",4239.65597929829
"28","m39","E",196.9,5372,"sample",4265.91280396586
"28","k11","F",270.4,7070,"sample",4181.26909286645
"28","w49","F",403.83,8257,"sample",4027.60908780531
"28","y51","F",238,7099,"sample",4218.58142265721
"28","j10","G",483.9,6809,"sample",3935.39926538722
"28","w23","G",238.5,5949,"sample",4218.00561509871
"28","y25","G",356.45,5953,"sample",4082.17261204871
"28","k37","G",410.55,6629,"sample",4019.87023421908
"28","a53","G",277,6725,"sample",4173.66843309426
"28","e57","G",381.6,7915,"sample",4053.20949185619
"28","l12","H",297.7,8399,"sample",4149.83000017239
"28","l38","H",260.8,7205,"sample",4192.32459798964
"28","y51","H",281.9,7757,"sample",4168.02551902097
"28","h8","I",335.3,8779,"sample",4106.52927177324
"28","j10","I",237.8,8403,"sample",4218.81174568061
"28","l12","I",261.95,7541,"sample",4191.00024060509
"28","d30","I",289.2,7912,"sample",4159.61872866688
"28","b2","J",360.3,7548,"sample",4077.73889384827
"28","z26","J",229.6,5946,"sample",4228.25498964
"28","t46","J",278.7,5316,"sample",4171.71068739536
"28","v48","J",265.8,5886,"sample",4186.56652240465
"28","a1","K",210.5,8141,"sample",4250.25083837468
"28","z26","K",162.6,8535,"sample",4305.41320247892
"29","e5","A",251,2237,"sample",4203.61042613623
"29","i9","A",153.8,2475,"sample",4315.5474155085
"29","m13","A",279.1,2648,"sample",4171.25004134856
"29","a27","A",399.5,3084,"sample",4032.59558126192
"29","f6","B",262.8,4258,"sample",4190.02136775564
"29","r18","B",203.3,3725,"sample",4258.54246721707
"29","v22","B",163.8,3715,"sample",4304.03126433852
"29","y25","B",413.65,3732,"sample",4016.30022735639
"29","b28","B",245.4,3991,"sample",4210.05947079142
"29","j36","B",496.2,4458,"sample",3921.23439944814
"29","r44","B",397.55,4269,"sample",4034.84123074006
"29","b54","B",212.4,3980,"sample",4248.06276965238
"29","g7","C",196.7,2938,"sample",4266.14312698926
"29","s19","C",205.95,2323,"sample",4255.49068715702
"29","w23","C",257.5,2415,"sample",4196.12492787574
"29","k37","C",395.5,2930,"sample",4037.20204172991
"29","s45","C",232.07,2174,"sample",4225.41050030101
"29","w49","C",410.8,2567,"sample",4019.58233043983
"29","c3","D",191.1,1956,"sample",4272.59217164445
"29","n14","D",262.8,2408,"sample",4190.02136775564
"29","f32","D",432.7,3179,"sample",3994.36195937756
"29","u47","D",248,2001,"sample",4207.06527148722
"29","z52","D",469.3,2647,"sample",3952.21284609541
"29","h8","E",212.01,3406,"sample",4248.51189954801
"29","a27","E",292.65,4350,"sample",4155.64565651323
"29","d4","F",258.9,6428,"sample",4194.51266671194
"29","j10","G",483.9,5351,"sample",3935.39926538722
"29","k37","G",410.55,4881,"sample",4019.87023421908
"29","p42","G",333.5,5454,"sample",4108.60217898383
"29","a53","G",277,5735,"sample",4173.66843309426
"29","q17","H",175.95,4131,"sample",4290.03914066698
"29","e31","H",213.1,3934,"sample",4247.25663907048
"29","l38","H",260.8,4204,"sample",4192.32459798964
"29","y51","H",281.9,4834,"sample",4168.02551902097
"29","d4","I",169.15,5487,"sample",4297.87012346257
"29","h8","I",335.3,6119,"sample",4106.52927177324
"29","j10","I",237.8,6338,"sample",4218.81174568061
"29","x24","I",324.75,4802,"sample",4118.67881125757
"29","p42","I",312.25,5684,"sample",4133.07400022006
"29","d56","I",373.8,4422,"sample",4062.19208976878
"29","b2","J",360.3,8765,"sample",4077.73889384827
"29","z26","J",229.6,6552,"sample",4228.25498964
"29","t46","J",278.7,6509,"sample",4171.71068739536
"29","a1","K",210.5,7260,"sample",4250.25083837468
"29","s19","K",205.8,7443,"sample",4255.66342942457
"29","l38","K",242.5,9387,"sample",4213.39915463072
"29","d56","K",249.9,6545,"sample",4204.87720276493
"30","i9","A",153.8,2442,"sample",4315.5474155085
"30","q17","A",189.6,2359,"sample",4274.31959431995
"30","a27","A",399.5,3358,"sample",4032.59558126192
"30","e57","A",352.4,2785,"sample",4086.83665327256
"30","n14","B",191.75,3781,"sample",4271.8436218184
"30","v22","B",163.8,3939,"sample",4304.03126433852
"30","b28","B",245.4,3819,"sample",4210.05947079142
"30","j36","B",496.2,4335,"sample",3921.23439944814
"30","r44","B",397.55,4529,"sample",4034.84123074006
"30","o15","C",330.4,3688,"sample",4112.17218584653
"30","w49","C",410.8,3463,"sample",4019.58233043983
"30","a53","C",421,3500,"sample",4007.83585624644
"30","e5","D",181.75,1869,"sample",4283.35977298839
"30","n14","D",262.8,2120,"sample",4190.02136775564
"30","d30","D",304.3,3030,"sample",4142.2293404002
"30","u47","D",248,2034,"sample",4207.06527148722
"30","m13","E",368.6,4734,"sample",4068.18048837718
"30","h34","E",228.7,4504,"sample",4229.2914432453
"30","m39","E",196.9,4353,"sample",4265.91280396586
"30","v48","E",455.9,4901,"sample",3967.64448866319
"30","k11","F",270.4,7318,"sample",4181.26909286645
"30","v22","F",192.3,7976,"sample",4271.21023350405
"30","x24","F",208.7,7328,"sample",4252.32374558527
"30","g33","F",227.9,8909,"sample",4230.2127353389
"30","r44","F",422.1,8100,"sample",4006.56907961775
"30","r18","G",257.15,6473,"sample",4196.52799316669
"30","c29","G",296.5,5977,"sample",4151.21193831279
"30","k37","G",410.55,5571,"sample",4019.87023421908
"30","s45","G",196.8,6008,"sample",4266.02796547756
"30","e57","G",381.6,6641,"sample",4053.20949185619
"30","d4","I",169.15,7413,"sample",4297.87012346257
"30","t20","I",153.1,6059,"sample",4316.3535460904
"30","x24","I",324.75,4970,"sample",4118.67881125757
"30","v48","J",265.8,6496,"sample",4186.56652240465
"30","a1","K",210.5,6549,"sample",4250.25083837468
"30","f6","K",262.85,7318,"sample",4189.96378699979
"30","z26","K",162.6,6520,"sample",4305.41320247892
"31","q17","A",189.6,2691,"sample",4274.31959431995
"31","u21","A",226.5,3316,"sample",4231.8249965027
"31","a27","A",399.5,3288,"sample",4032.59558126192
"31","f6","B",262.8,4452,"sample",4190.02136775564
"31","v22","B",163.8,4384,"sample",4304.03126433852
"31","b28","B",245.4,4044,"sample",4210.05947079142
"31","z52","B",372,4503,"sample",4064.26499697938
"31","g7","C",196.7,2715,"sample",4266.14312698926
"31","k11","C",186.2,1904,"sample",4278.23508571774
"31","o15","C",330.4,2855,"sample",4112.17218584653
"31","o41","C",247.8,2337,"sample",4207.29559451062
"31","c55","C",319.2,2740,"sample",4125.07027515691
"31","g7","D",292.3,2658,"sample",4156.04872180418
"31","i9","D",234.6,2747,"sample",4222.49691405501
"31","n40","D",384.7,3138,"sample",4049.6394849935
"31","s19","E",219.7,5019,"sample",4239.65597929829
"31","j36","E",397.9,5287,"sample",4034.43816544912
"31","m39","E",196.9,4086,"sample",4265.91280396586
"31","v48","E",455.9,4845,"sample",3967.64448866319
"31","d4","F",258.9,5254,"sample",4194.51266671194
"31","v22","F",192.3,6451,"sample",4271.21023350405
"31","f6","G",216.3,5250,"sample",4243.57147069608
"31","w23","G",238.5,5027,"sample",4218.00561509871
"31","y25","G",356.45,4199,"sample",4082.17261204871
"31","a53","G",277,5811,"sample",4173.66843309426
"31","l12","H",297.7,6407,"sample",4149.83000017239
"31","q17","H",175.95,5904,"sample",4290.03914066698
"31","h8","I",335.3,4540,"sample",4106.52927177324
"31","p16","I",203.4,4917,"sample",4258.42730570537
"31","x24","I",324.75,3601,"sample",4118.67881125757
"31","p42","I",312.25,4827,"sample",4133.07400022006
"31","d56","I",373.8,3533,"sample",4062.19208976878
"31","t46","J",278.7,7295,"sample",4171.71068739536
"31","v48","J",265.8,7489,"sample",4186.56652240465
"31","z26","K",162.6,6458,"sample",4305.41320247892
"control","u21","A",226.5,14421,"control",12311.0807493524
"control","a27","A",399.5,12413,"control",9780.57502643572
"control","q43","A",341.56,12440,"control",10628.0750356022
"control","y51","A",237.9,13244,"control",12144.3306612527
"control","r18","B",203.3,7667,"control",12650.4318058361
"control","y25","B",413.65,9847,"control",9573.60013638212
"control","f32","B",465.9,10015,"control",8809.32889925843
"control","g7","C",196.7,13780,"control",12746.9713305254
"control","c29","C",237.9,10268,"control",12144.3306612527
"control","g33","C",221,7260,"control",12391.5303532602
"control","k37","C",395.5,9149,"control",9839.08382927772
"control","s45","C",232.07,8400,"control",12229.6072413949
"control","a53","C",421,7502,"control",9466.09021115994
"control","c55","C",319.2,10776,"control",10955.139243489
"control","c3","D",191.1,11589,"control",12828.8836545042
"control","e5","D",181.75,10998,"control",12965.6479811474
"control","i9","D",234.6,11593,"control",12192.6004235974
"control","z52","D",469.3,9033,"control",8759.59641684273
"control","m13","E",368.6,8782,"control",10232.5555283902
"control","s19","E",219.7,8439,"control",12410.5457141838
"control","h34","E",228.7,12820,"control",12278.9009077893
"control","o41","E",270.9,13326,"control",11661.6330378062
"control","d4","F",258.9,9107,"control",11837.1594463322
"control","w49","F",403.83,4474,"control",9717.23924735924
"control","y51","F",238,13735,"control",12142.8679411817
"control","j10","G",483.9,6503,"control",8546.03928646941
"control","c29","G",296.5,11868,"control",11287.1766996173
"control","k37","G",410.55,8375,"control",9618.94445858468
"control","p42","G",333.5,10836,"control",10745.9702733288
"control","e57","G",381.6,11615,"control",10042.4019191537
"control","q17","H",175.95,7145,"control",13050.4857452683
"control","u21","H",245.5,10489,"control",12033.1639358529
"control","h34","H",233.8,12531,"control",12204.3021841658
"control","e57","H",352.4,9233,"control",10469.5161799003
"control","x24","I",324.75,13384,"control",10873.9582795457
"control","x50","I",365.2,10798,"control",10282.2880108059
"control","b2","J",360.3,18445,"control",10353.9612942874
"control","z26","J",229.6,15917,"control",12265.7364271499
"control","t46","J",278.7,13679,"control",11547.5408722643
"control","e57","J",381.5,13520,"control",10043.8646392247
"control","a1","K",210.5,14658,"control",12545.1159607204
"control","f6","K",262.85,12950,"control",11779.3820035257
"control","a53","K",277.06,12013,"control",11571.5294814295
"26","h8","E",212.01,3768,"sample",4248.51189954801
"26","s19","E",219.7,4334,"sample",4239.65597929829
"26","h34","E",228.7,4102,"sample",4229.2914432453
"26","m39","E",196.9,3807,"sample",4265.91280396586
"26","t46","E",254.4,4122,"sample",4199.69493473843
"26","v48","E",455.9,3541,"sample",3967.64448866319
"26","d4","F",258.9,4795,"sample",4194.51266671194
"26","g33","F",227.9,5849,"sample",4230.2127353389
"26","d56","F",249.9,3910,"sample",4204.87720276493
"26","r18","G",257.15,4706,"sample",4196.52799316669
"26","c29","G",296.5,4642,"sample",4151.21193831279
"26","s45","G",196.8,4358,"sample",4266.02796547756
"26","a53","G",277,4697,"sample",4173.66843309426
"26","l12","H",297.7,5219,"sample",4149.83000017239
"26","y51","H",281.9,5726,"sample",4168.02551902097
"26","e57","H",352.4,4340,"sample",4086.83665327256
"26","d4","I",169.15,5663,"sample",4297.87012346257
"26","j10","I",237.8,5610,"sample",4218.81174568061
"26","p16","I",203.4,5630,"sample",4258.42730570537
"26","a27","I",345,5520,"sample",4095.35860513835
"26","t20","J",155.6,6136,"sample",4313.47450829791
"26","c3","K",177.6,6108,"sample",4288.13897572393
"26","f6","K",262.85,6864,"sample",4189.96378699979
"26","z26","K",162.6,6391,"sample",4305.41320247892
"26","l38","K",242.5,7958,"sample",4213.39915463072
"26","x50","K",319.2,6249,"sample",4125.07027515691
"26","a53","K",277.06,6051,"sample",4173.59933618724
"27","e31","A",262.4,3043,"sample",4190.48201380244
"27","i35","A",380.25,3004,"sample",4054.76417226414
"27","e57","A",352.4,3120,"sample",4086.83665327256
"27","f6","B",262.8,3466,"sample",4190.02136775564
"27","n14","B",191.75,2783,"sample",4271.8436218184
"27","b28","B",245.4,3018,"sample",4210.05947079142
"27","o15","C",330.4,3981,"sample",4112.17218584653
"27","k37","C",395.5,3975,"sample",4037.20204172991
"27","w49","C",410.8,3606,"sample",4019.58233043983
"27","c3","D",191.1,2374,"sample",4272.59217164445
"27","i9","D",234.6,2449,"sample",4222.49691405501
"27","f32","D",432.7,3233,"sample",3994.36195937756
"27","i35","D",368.5,2658,"sample",4068.29564988888
"27","u47","D",248,2207,"sample",4207.06527148722
"27","z52","D",469.3,2605,"sample",3952.21284609541
"27","m13","E",368.6,3788,"sample",4068.18048837718
"27","m39","E",196.9,4031,"sample",4265.91280396586
"27","o41","E",270.9,4199,"sample",4180.69328530795
"27","b54","E",281.6,4602,"sample",4168.37100355607
"27","x50","G",319.2,4541,"sample",4125.07027515691
"27","a53","G",277,5558,"sample",4173.66843309426
"27","e57","G",381.6,5135,"sample",4053.20949185619
"27","q17","H",175.95,5867,"sample",4290.03914066698
"27","y51","H",281.9,5941,"sample",4168.02551902097
"27","d30","I",289.2,6281,"sample",4159.61872866688
"27","p42","I",312.25,5959,"sample",4133.07400022006
"27","x50","I",365.2,5899,"sample",4072.09597977497
"27","z26","J",229.6,5268,"sample",4228.25498964
"27","e57","J",381.5,5544,"sample",4053.32465336789
"27","f6","K",262.85,4315,"sample",4189.96378699979
"27","l38","K",242.5,5248,"sample",4213.39915463072
"27","x50","K",319.2,4478,"sample",4125.07027515691
"28","e5","A",251,3722,"sample",4203.61042613623
"28","m13","A",279.1,4384,"sample",4171.25004134856
"28","a27","A",399.5,4998,"sample",4032.59558126192
"28","e31","A",262.4,4522,"sample",4190.48201380244
"28","q43","A",341.56,5066,"sample",4099.32016114082
"28","u47","A",216.9,3961,"sample",4242.88050162588
"28","f6","B",262.8,6935,"sample",4190.02136775564
"28","y25","B",413.65,5391,"sample",4016.30022735639
"28","j36","B",496.2,6511,"sample",3921.23439944814
"28","n40","B",330.25,7203,"sample",4112.34492811408
"28","z52","B",372,7143,"sample",4064.26499697938
"28","s19","C",205.95,4174,"sample",4255.49068715702
"28","w49","C",410.8,5023,"sample",4019.58233043983
"28","a53","C",421,5548,"sample",4007.83585624644
"28","d30","D",304.3,3215,"sample",4142.2293404002
"28","z52","D",469.3,2711,"sample",3952.21284609541
"28","c55","D",355.8,2801,"sample",4082.92116187476
"28","h34","E",228.7,6381,"sample",4229.2914432453
"28","j36","E",397.9,7575,"sample",4034.43816544912
"28","q43","E",335.5,7198,"sample",4106.29894874984
"28","t46","E",254.4,7276,"sample",4199.69493473843
"28","v48","E",455.9,7085,"sample",3967.64448866319
"28","b54","E",281.6,7564,"sample",4168.37100355607
"28","d4","F",258.9,6099,"sample",4194.51266671194
"28","p16","F",285.6,7054,"sample",4163.76454308807
"28","r44","F",422.1,7472,"sample",4006.56907961775
"28","f6","G",216.3,6558,"sample",4243.57147069608
"28","c29","G",296.5,6741,"sample",4151.21193831279
"28","p42","G",333.5,6882,"sample",4108.60217898383
"28","q17","H",175.95,7183,"sample",4290.03914066698
"28","u21","H",245.5,7036,"sample",4209.94430927972
"28","a27","H",194.3,6824,"sample",4268.90700327005
"28","e31","H",213.1,7148,"sample",4247.25663907048
"28","t20","I",153.1,5858,"sample",4316.3535460904
"28","x50","I",365.2,7664,"sample",4072.09597977497
"28","t20","J",155.6,5730,"sample",4313.47450829791
"28","s19","K",205.8,8520,"sample",4255.66342942457
"28","l38","K",242.5,10158,"sample",4213.39915463072
"29","q17","A",189.6,2368,"sample",4274.31959431995
"29","e31","A",262.4,2581,"sample",4190.48201380244
"29","m39","A",212.15,2791,"sample",4248.35067343163
"29","u47","A",216.9,2378,"sample",4242.88050162588
"29","y51","A",237.9,2578,"sample",4218.69658416891
"29","e57","A",352.4,2629,"sample",4086.83665327256
"29","n14","B",191.75,3466,"sample",4271.8436218184
"29","f32","B",465.9,5224,"sample",3956.1283374932
"29","o15","C",330.4,2864,"sample",4112.17218584653
"29","c29","C",237.9,2632,"sample",4218.69658416891
"29","g33","C",221,2101,"sample",4238.15887964619
"29","o41","C",247.8,2383,"sample",4207.29559451062
"29","e5","D",181.75,2088,"sample",4283.35977298839
"29","a27","D",202.4,2281,"sample",4259.57892082237
"29","i35","D",368.5,2754,"sample",4068.29564988888
"29","n40","D",384.7,2880,"sample",4049.6394849935
"29","m13","E",368.6,3820,"sample",4068.18048837718
"29","o15","E",412.5,4290,"sample",4017.62458474093
"29","j36","E",397.9,4309,"sample",4034.43816544912
"29","o41","E",270.9,3925,"sample",4180.69328530795
"29","q43","E",335.5,4345,"sample",4106.29894874984
"29","v48","E",455.9,4045,"sample",3967.64448866319
"29","k11","F",270.4,7209,"sample",4181.26909286645
"29","p16","F",285.6,7439,"sample",4163.76454308807
"29","v22","F",192.3,7689,"sample",4271.21023350405
"29","x24","F",208.7,7456,"sample",4252.32374558527
"29","g33","F",227.9,8717,"sample",4230.2127353389
"29","r44","F",422.1,7930,"sample",4006.56907961775
"29","f6","G",216.3,5716,"sample",4243.57147069608
"29","r18","G",257.15,5613,"sample",4196.52799316669
"29","y25","G",356.45,4435,"sample",4082.17261204871
"29","c29","G",296.5,5368,"sample",4151.21193831279
"29","s45","G",196.8,5118,"sample",4266.02796547756
"29","x50","G",319.2,5032,"sample",4125.07027515691
"29","a27","H",194.3,3864,"sample",4268.90700327005
"29","h34","H",233.8,4546,"sample",4223.41820614861
"29","e57","H",352.4,4279,"sample",4086.83665327256
"29","l12","I",261.95,5655,"sample",4191.00024060509
"29","p16","I",203.4,6265,"sample",4258.42730570537
"29","t20","I",153.1,4992,"sample",4316.3535460904
"29","x50","I",365.2,5518,"sample",4072.09597977497
"29","b28","J",238.6,7646,"sample",4217.89045358701
"29","v48","J",265.8,6894,"sample",4186.56652240465
"29","z26","K",162.6,6455,"sample",4305.41320247892
"29","x50","K",319.2,8040,"sample",4125.07027515691
"29","a53","K",277.06,7781,"sample",4173.59933618724
"30","e31","A",262.4,2770,"sample",4190.48201380244
"30","i35","A",380.25,3084,"sample",4054.76417226414
"30","q43","A",341.56,3537,"sample",4099.32016114082
"30","u47","A",216.9,2476,"sample",4242.88050162588
"30","y51","A",237.9,2819,"sample",4218.69658416891
"30","f6","B",262.8,4424,"sample",4190.02136775564
"30","r18","B",203.3,4002,"sample",4258.54246721707
"30","n40","B",330.25,4743,"sample",4112.34492811408
"30","g7","C",196.7,3739,"sample",4266.14312698926
"30","c29","C",237.9,3428,"sample",4218.69658416891
"30","g33","C",221,2592,"sample",4238.15887964619
"30","s45","C",232.07,2599,"sample",4225.41050030101
"30","c55","C",319.2,3559,"sample",4125.07027515691
"30","g7","D",292.3,2191,"sample",4156.04872180418
"30","i9","D",234.6,2182,"sample",4222.49691405501
